sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A1gd	A1g	A1bw	A1bf	A1mm	A1ee	A1bx	5449252_A	3591_A	758820_A	1760215_A	1777556_A	758826_A	A1eb	204621_A	A1lo	A1h	758821_A	1180419_A	758749_A	1776538_A	1776701_A	887992_A	1776501_A	76715_A	A1jy	60374_A	5449259_A	60375_A	1776883_A	A1in	1777514_A	1275196_A	5449260_A	A2aa	A1dl	139081_A	59779_A	175120_A	5449261_A	139111_A	1275197_A	1776499_A	1776498_A	17915_A	1324513_A	1777613_A	A1p	60373_A	A1dv	5449262_A	1275202_A	1275205_A	15802_A	1776673_A	11589_A	2105_A	5449263_A	82588_A	5449267_A	1275204_A	3264_A	1275203_A	1777382_A	5449254_A	11417_A	3704327_A	617794_A	5449264_A	4645615_A	A1if	5449255_A	139101_A	1777377_A	56382_A	5449265_A	17921_A	17912_A	483882_A	3881_A	C3	C3k	C50a	C3ba	C50f	C50b	C3dq	C3a	C21ab	C29	C3b	C21	C21cf	C3gj	C3bo	C50q	C3cz	C3bm	C3bd	C3.10	C50aj	C3ad	C3acr	C3nc	C39ab	C3ah	C3ty	20959_C	412_C	C3uq	183_C	C3jv	C3fj	21264_C	C3ih	40851_C	C3ng	C3vy	3698_C	C3bp	C3jq	C3nf	C3gl	C15sy	40847_C	40995_C	C3abw	C3na	160_C	21810_C	C3au	49135_C	C1	C3fv	37133_C	C3fc	C3cp	C3db	21205_C	911558_C	C3tq	C3of	C3bh	21201_C	C21ba	37134_C	2091_C	C3ey	C42co	21167_C	C50ba	C3acq	C3mn	C21bq	C3vx	39300_C	20931_C	C3uv	37139_C	C42.2	1961927_C	9832_C	C50v	47060_C	C3rn	21185_C	48091_C	C3st	37289_C	5438339_C	C3fl	1067351_C	21170_C	64968_C	39517_C	20942_C	C21az	21173_C	41100_C	C3su	46988_C	C3my	C50cq	21274_C	41020_C	C31	912344_C	C3le	21193_C	C3yl	170538_C	C50ah	21188_C	C42u	C3wg	C3js	C3fn	1379135_C	C3f	C3nb	C3vt	C1b	42536_C	46984_C	21216_C	46980_C	1348425_C	C1c	37215_C	C42a	C3ij	434818_C	1871_C	21206_C	120340_C	C3fk	1348449_C	C3ae	C50p	42290_C	41068_C	C54b	465_C	21177_C	40758_C	21190_C	C3ua	C3ea	21207_C	21259_C	20894_C	21179_C	21184_C	928892_C	C50at	21174_C	135606_C	C3jr	C3vi	47056_C	37348_C	C3xs	2164_C	C3bj	1698440_C	49895_C	41080_C	924740_C	21813_C	1343691_C	21210_C	C1az	5438392_C	267574_C	C115l	260677_C	1964092_C	C50y	C3lr	21250_C	51_C	21212_C	C41p	C50aq	1961928_C	C1bz	267289_C	21217_C	C42ci	21181_C	C3h	1968550_C	37202_C	109758_C	5438312_C	60364_C	C115k	21302_C	1354314_C	C1au	1346_C	C15do	C50az	C72k	C42ch	738950_C	915103_C	21133_C	C3us	C3pi	21225_C	C3xu	21670_C	C42ay	3279782_C	C3cv	334_C	C115d	21035_C	20998_C	267256_C	424330_C	C42bt	C3ew	C3tn	C45f	20943_C	C3zl	C3tc	C3ur	283640_C	21347_C	70_C	1983539_C	C50bl	25556_C	1714_C	46032_C	46999_C	C42az	1443789_C	C42bu	C45e	51896_C	21215_C	32907_C	3638_C	C3up	1351851_C	930666_C	126131_C	C3.8	20964_C	C1al	C3at	101053_C	267543_C	2538_C	928036_C	5449266_C	C3lu	51075_C	C45i	1360036_C	21199_C	52987_C	C3j	48215_C	41083_C	C3ck	426212_C	266266_C	49227_C	C17ba	1961933_C	23943_C	C50ai	41019_C	21477_C	C42cc	C3hv	1304993_C	C3ss	945696_C	128275_C	C3or	21812_C	42218_C	37158_C	41090_C	C3gm	756108_C	419029_C	C3wf	47448_C	C3uw	47449_C	21191_C	2293527_C	C3av	21230_C	24569_C	1078656_C	267112_C	120254_C	1382824_C	5438332_C	5449258_C	5449257_C	5449256_C	22285_C	20945_C	3339_C	60368_C	21043_C	60365_C	21052_C	C1bt	873_C	2623238_C	1079692_C	40787_C	D1	134713_D	277011_D	31233_D	D17d	D1jw	D1r	D17e	23241_D	451775_D	D17r	D17i	D2	5449253_D	D17s	D17c	3214755_D	G3a	G3ai
227512	A064-24	A064-24_R1.fastq.gz	935b0604ab702dd53b11ea4e484fec8195451767adddc848d7dd03d9f90b8335	A064-24_R2.fastq.gz	75cf51a2e869d8b0d0c2c673d7273bd1343aed7267f4f3c0b5133f6eecbd9e8e	1202	20250512T111116_marzoma1	153110	120617	2999	120609	2997	8	2	0	0	110995	26	0	0	7077	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	22.17814000	155.17674000	20240218	9.35483870967742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17413	37567	7106	7183	4334	0	5302	4238	3687	3516	2228	864	659	699	0	2070	2827	0	1552	0	1208	0	757	0	0	0	0	1000	0	0	0	0	0	704	0	0	0	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	0	2078	0	0	0	0	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227805	A346-24	A346-24_R1.fastq.gz	ca9f362642805411821a6853a10b5500d6bf9c304d8a05d9f348c64ee78f3551	A346-24_R2.fastq.gz	438af0ad69ad7c70977adf450a3500c3a90675cfcab974f364beb1d3b9f0c413	1202	20250512T111116_marzoma1	95752	71476	2167	71435	2160	41	7	0	0	63521	27	0	0	2602	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	19.93694400	150.00361100	20240714	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10986	18431	5077	4175	2840	0	2716	2400	3457	1619	985	781	782	579	0	1158	1123	0	734	0	703	698	592	325	0	354	404	819	0	0	0	0	0	601	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227549	A097-24	A097-24_R1.fastq.gz	6e6fb960c35a9476a74a5d9a56268fd5c4c2ac7b2a7b34d122749f68e9618f8b	A097-24_R2.fastq.gz	993a2b59eb1c04de63b762997c7cc2361c6c43f439c95429cc4b2de26ab1100a	1202	20250512T111116_marzoma1	157231	121822	3182	121797	3179	25	3	0	0	110539	27	0	0	5162	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240222	3.8709677419354835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15079	38555	9014	6927	4605	0	4517	3345	4748	3068	2320	1030	975	790	0	2294	2140	0	1468	0	1252	1015	0	0	0	1142	0	1431	0	0	0	0	0	767	0	0	0	536	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	557	0	0	0	0	0	0	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227781	A322-24	A322-24_R1.fastq.gz	171aab1e4483792e252aeb8842f275668beac42cfc06b573f7299f1d1525f55a	A322-24_R2.fastq.gz	344de5db36272393dbe8802e8d644be35f4ac2c2c2f4ec0095492106b622a2d2	1202	20250512T111116_marzoma1	65197	48063	1558	48030	1556	33	2	0	0	42201	27	0	0	1426	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.96833300	149.90667000	20240714	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796	11660	2789	3669	2242	0	2701	2061	1297	1072	406	627	468	0	0	800	367	0	496	200	788	490	714	221	0	361	0	644	0	0	0	254	0	262	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227782	A323-24	A323-24_R1.fastq.gz	971250a8a11d9967deede4fc88ee317253174d642af706a70329e7239dd508cd	A323-24_R2.fastq.gz	b36b2241dc747dbf8b0d4ee574852830d85c6b609adeba98cffa508ec36a3150	1202	20250512T111116_marzoma1	92921	71486	1987	71459	1983	27	4	0	0	65532	28	0	0	4262	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.96833300	149.90667000	20240714	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6993	25043	5411	4852	2376	0	2976	1814	2358	1390	0	413	422	0	0	1788	957	0	914	0	954	509	389	0	0	846	0	961	0	0	0	434	0	568	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	0	431	0	0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227577	A122-24	A122-24_R1.fastq.gz	9bf96f0748e3fd46ff007f43abddce05f832e7d47f07af23d5fef291e5df72e7	A122-24_R2.fastq.gz	7879104199d79f0416218ec9f21840c7377b0645d164baf09fe5e54429ffc16d	1202	20250512T111116_marzoma1	183270	143480	3640	143443	3632	37	8	0	0	131058	29	0	0	7506	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240223	7.096774193548387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15012	49810	11260	7807	4599	0	5058	3239	6007	3582	1998	880	954	0	0	2871	2837	0	1834	0	1171	985	0	0	0	1421	0	1525	0	0	0	0	0	1070	0	0	0	796	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0	0	896	0	0	0	0	808	0	0	0	0	0	0	0	1189	0	0	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227569	A115-24	A115-24_R1.fastq.gz	ca8f98e37734518df7f74101728858880379cbf61fd59607b0d4e23ad0c50a2c	A115-24_R2.fastq.gz	5bfe5ff1f6712cba4f1f78ec471ab76d1a881eb3ff67242c1289b3189d0257a4	1202	20250512T111116_marzoma1	141382	107084	2913	107057	2908	24	4	3	1	97590	29	0	0	4732	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.41767000	155.85738000	20240222	1.2903225806451613	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16134	31882	7881	5210	3918	0	3591	2726	4545	3279	2203	1008	1124	795	0	1677	1918	0	1344	0	784	878	0	0	0	974	0	1043	0	0	0	0	0	622	0	0	0	517	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	456	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227550	A098-24	A098-24_R1.fastq.gz	e54f80aae9618b4fde39eac7a74ed6566e87cdb86ada1c5731b3a133816b3734	A098-24_R2.fastq.gz	16fedd8e1d062bfd445bfb5d774ab1a8ec4d1c2708de99f1e48853c5b6b20a51	1202	20250512T111116_marzoma1	110568	84547	2337	84514	2331	29	5	4	1	77731	29	0	0	3926	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240222	3.8709677419354835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10743	26092	6193	5324	3304	0	3677	2410	2851	2314	1542	642	533	507	0	1640	1435	0	1038	0	857	707	516	0	0	714	0	923	0	0	0	0	0	479	0	0	0	396	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	370	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227686	A226-24	A226-24_R1.fastq.gz	a4c6b1b147b47b417d6879fa0adbf4cfeab134a96c283e7d8421e454d5181a61	A226-24_R2.fastq.gz	96643c394dabfedb90448a5004c1ccb472d4367161b43f65e8a61ec1cdd85bf4	1202	20250512T111116_marzoma1	137730	104357	3223	104354	3222	3	1	0	0	92650	24	0	0	2210	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.01130000	154.35043000	20240301	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17953	30955	5020	4382	3324	0	3370	2578	3967	3377	1836	795	948	958	0	829	2124	0	942	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	1822	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	573	0	0	0	0	3597	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227730	A271-24	A271-24_R1.fastq.gz	86842511b8aa92f102494231357b337833c7763d59eac04462b6ae97c38c8256	A271-24_R2.fastq.gz	5cb13b215d350a9c12a54486565eaf3d141249b48b5a48f754f0f4808663809b	1202	20250512T111116_marzoma1	104324	77762	2281	77753	2279	9	2	0	0	67800	29	0	0	1352	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.52500000	150.28666700	20240711	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13830	18237	5167	3906	3464	0	2679	2479	3052	1998	1103	961	913	944	0	1097	777	0	776	494	480	756	474	344	418	490	0	654	0	0	0	0	0	359	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	903	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
